id,name_th,name_en,district_id,zipcode
2542,หนองคู,หนองคู,317,35000
2543,หนองหิน,หนองหิน,317,35000
2544,หนองเป็ด,หนองเป็ด,317,35000
2545,หนองเรือ,หนองเรือ,317,35000
2546,เขื่องคำ,เขื่องคำ,317,35000
2547,เดิด,เดิด,317,35000
2548,ในเมือง,ในเมือง,317,35000
2549,กุดกุง,กุดกุง,318,35110
2550,กู่จาน,กู่จาน,318,35110
2551,ดงเจริญ,ดงเจริญ,318,35110
2552,ทุ่งมน,ทุ่งมน,318,35110
2553,ย่อ,ย่อ,318,35110
2554,ลุมพุก,ลุมพุก,318,35110
2555,สงเปือย,สงเปือย,318,35110
2556,เหล่าไฮ,เหล่าไฮ,318,35110
2557,โพนทัน,โพนทัน,318,35110
2558,กุดเชียงหมี,กุดเชียงหมี,319,35120
2559,กุดแห่,กุดแห่,319,35120
2560,บุ่งค้า,บุ่งค้า,319,35120
2561,ศรีแก้ว,ศรีแก้ว,319,35120
2562,สร้างมิ่ง,สร้างมิ่ง,319,35120
2563,สวาท,สวาท,319,35120
2564,สามัคคี,สามัคคี,319,35120
2565,สามแยก,สามแยก,319,35120
2566,ห้องแซง,ห้องแซง,319,35120
2567,โคกสำราญ,โคกสำราญ,319,35120
2568,คำเตย,คำเตย,320,35120
2569,คำไผ่,คำไผ่,320,35120
2570,น้ำคำ,น้ำคำ,320,35120
2571,ส้มผ่อ,ส้มผ่อ,320,35120
2572,ไทยเจริญ,ไทยเจริญ,320,35120
2573,คูเมือง,คูเมือง,321,35130
2574,บากเรือ,บากเรือ,321,35130
2575,บึงแก,บึงแก,321,35130
2576,ผือฮี,ผือฮี,321,35130
2577,พระเสาร์,พระเสาร์,321,35130
2578,ฟ้าหยาด,ฟ้าหยาด,321,35130
2579,ม่วง,ม่วง,321,35130
2580,สงยาง,สงยาง,321,35130
2581,หัวเมือง,หัวเมือง,321,35130
2582,โนนทราย,โนนทราย,321,35130
2583,กำแมด,กำแมด,322,35140
2584,กุดชุม,กุดชุม,322,35140
2585,คำน้ำสร้าง,คำน้ำสร้าง,322,35140
2586,นาโส่,นาโส่,322,35140
2587,หนองหมี,หนองหมี,322,35140
2588,หนองแหน,หนองแหน,322,35140
2589,ห้วยแก้ง,ห้วยแก้ง,322,35140
2590,โนนเปือย,โนนเปือย,322,35140
2591,โพนงาม,โพนงาม,322,35140
2592,กระจาย,กระจาย,323,35150
2593,ศรีฐาน,ศรีฐาน,323,35150
2594,เชียงเพ็ง,เชียงเพ็ง,323,35150
2595,โคกนาโก,โคกนาโก,323,35150
2596,โพธิ์ไทร,โพธิ์ไทร,323,35150
2597,กุดน้ำใส,กุดน้ำใส,324,35160
2598,ค้อวัง,ค้อวัง,324,35160
2599,น้ำอ้อม,น้ำอ้อม,324,35160
2600,ฟ้าห่วน,ฟ้าห่วน,324,35160
2601,ดงมะไฟ,ดงมะไฟ,325,35170
2602,ดู่ลาด,ดู่ลาด,325,35170
2603,ทรายมูล,ทรายมูล,325,35170
2604,นาเวียง,นาเวียง,325,35170
2605,ไผ่,ไผ่,325,35170
2606,ดงแคนใหญ่,ดงแคนใหญ่,318,35180
2607,นาคำ,นาคำ,318,35180
2608,นาแก,นาแก,318,35180
2609,แคนน้อย,แคนน้อย,318,35180
2610,กุดตุ้ม,กุดตุ้ม,326,36000
2611,ชีลอง,ชีลอง,326,36000
2612,ซับสีทอง,ซับสีทอง,326,36000
2613,ท่าหินโงม,ท่าหินโงม,326,36000
2614,นาฝาย,นาฝาย,326,36000
2615,นาเสียว,นาเสียว,326,36000
2616,บุ่งคล้า,บุ่งคล้า,326,36000
2617,บ้านเล่า,บ้านเล่า,326,36000
2618,รอบเมือง,รอบเมือง,326,36000
2619,ลาดใหญ่,ลาดใหญ่,326,36000
2620,หนองนาแซง,หนองนาแซง,326,36000
2621,ห้วยต้อน,ห้วยต้อน,326,36000
2622,ห้วยบง,ห้วยบง,326,36000
2623,โคกสูง,โคกสูง,326,36000
2624,โพนทอง,โพนทอง,326,36000
2625,ในเมือง,ในเมือง,326,36000
2626,กวางโจน,กวางโจน,327,36110
2627,กุดยม,กุดยม,327,36110
2628,ธาตุทอง,ธาตุทอง,327,36110
2629,บ้านดอน,บ้านดอน,327,36110
2630,บ้านเพชร,บ้านเพชร,327,36110
2631,บ้านแก้ง,บ้านแก้ง,327,36110
2632,ผักปัง,ผักปัง,327,36110
2633,หนองคอนไทย,หนองคอนไทย,327,36110
2634,หนองตูม,หนองตูม,327,36110
2635,โคกสะอาด,โคกสะอาด,327,36110
2636,โอโล,โอโล,327,36110
2637,กุดเลาะ,กุดเลาะ,328,36120
2638,บ้านบัว,บ้านบัว,328,36120
2639,บ้านยาง,บ้านยาง,328,36120
2640,บ้านหัน,บ้านหัน,328,36120
2641,บ้านเดื่อ,บ้านเดื่อ,328,36120
2642,บ้านเป้า,บ้านเป้า,328,36120
2643,สระโพนทอง,สระโพนทอง,328,36120
2644,หนองข่า,หนองข่า,328,36120
2645,หนองโพนงาม,หนองโพนงาม,328,36120
2646,โนนกอก,โนนกอก,328,36120
2647,โนนทอง,โนนทอง,328,36120
2648,กุดน้ำใส,กุดน้ำใส,329,36130
2649,บ้านกอก,บ้านกอก,329,36130
2650,บ้านขาม,บ้านขาม,329,36130
2651,ละหาน,ละหาน,329,36130
2652,ส้มป่อย,ส้มป่อย,329,36130
2653,หนองบัวบาน,หนองบัวบาน,329,36130
2654,หนองบัวใหญ่,หนองบัวใหญ่,329,36130
2655,หนองโดน,หนองโดน,329,36130
2656,ซับใหญ่,ซับใหญ่,330,36130
2657,ตะโกทอง,ตะโกทอง,330,36130
2658,ท่ากูบ,ท่ากูบ,330,36130
2659,กะฮาด,กะฮาด,331,36130
2660,ตาเนิน,ตาเนิน,331,36130
2661,รังงาม,รังงาม,331,36130
2662,หนองฉิม,หนองฉิม,331,36130
2663,คอนสวรรค์,คอนสวรรค์,332,36140
2664,ช่องสามหมอ,ช่องสามหมอ,332,36140
2665,บ้านโสก,บ้านโสก,332,36140
2666,ยางหวาย,ยางหวาย,332,36140
2667,ศรีสำราญ,ศรีสำราญ,332,36140
2668,หนองขาม,หนองขาม,332,36140
2669,ห้วยไร่,ห้วยไร่,332,36140
2670,โคกมั่งงอย,โคกมั่งงอย,332,36140
2671,โนนสะอาด,โนนสะอาด,332,36140
2672,ช่องสามหมอ,ช่องสามหมอ,333,36150
2673,ท่ามะไฟหวาน,ท่ามะไฟหวาน,333,36150
2674,นาหนองทุ่ม,นาหนองทุ่ม,333,36150
2675,บ้านแก้ง,บ้านแก้ง,333,36150
2676,หนองขาม,หนองขาม,333,36150
2677,หนองสังข์,หนองสังข์,333,36150
2678,หนองไผ่,หนองไผ่,333,36150
2679,หลุบคา,หลุบคา,333,36150
2680,เก่าย่าดี,เก่าย่าดี,333,36150
2681,โคกกุง,โคกกุง,333,36150
2682,บ้านชวน,บ้านชวน,334,36160
2683,บ้านเพชร,บ้านเพชร,334,36160
2684,เกาะมะนาว,เกาะมะนาว,334,36160
2685,โคกเพชรพัฒนา,โคกเพชรพัฒนา,334,36160
2686,โคกเริงรมย์,โคกเริงรมย์,334,36160
2687,ชีบน,ชีบน,335,36170
2688,ตลาดแร้ง,ตลาดแร้ง,335,36170
2689,บ้านเขว้า,บ้านเขว้า,335,36170
2690,ภูแลนคา,ภูแลนคา,335,36170
2691,ลุ่มลำชี,ลุ่มลำชี,335,36170
2692,โนนแดง,โนนแดง,335,36170
2693,คอนสาร,คอนสาร,336,36180
2694,ดงกลาง,ดงกลาง,336,36180
2695,ดงบัง,ดงบัง,336,36180
2696,ทุ่งนาเลา,ทุ่งนาเลา,336,36180
2697,ทุ่งพระ,ทุ่งพระ,336,36180
2698,ทุ่งลุยลาย,ทุ่งลุยลาย,336,36180
2699,ห้วยยาง,ห้วยยาง,336,36180
2700,โนนคูณ,โนนคูณ,336,36180
2701,บ้านเต่า,บ้านเต่า,337,36190
2702,บ้านแท่น,บ้านแท่น,337,36190
2703,สระพัง,สระพัง,337,36190
2704,สามสวน,สามสวน,337,36190
2705,หนองคู,หนองคู,337,36190
2706,กุดชุมแสง,กุดชุมแสง,338,36210
2707,คูเมือง,คูเมือง,338,36210
2708,ถ้ำวัวแดง,ถ้ำวัวแดง,338,36210
2709,ท่าใหญ่,ท่าใหญ่,338,36210
2710,นางแดด,นางแดด,338,36210
2711,วังชมภู,วังชมภู,338,36210
2712,หนองบัวแดง,หนองบัวแดง,338,36210
2713,หนองแวง,หนองแวง,338,36210
2714,หนองบัวโคก,หนองบัวโคก,329,36220
2715,บ้านตาล,บ้านตาล,334,36220
2716,หัวทะเล,หัวทะเล,334,36220
2717,นายางกลัก,นายางกลัก,339,36230
2718,บ้านไร่,บ้านไร่,339,36230
2719,วะตะแบก,วะตะแบก,339,36230
2720,ห้วยยายจิ๋ว,ห้วยยายจิ๋ว,339,36230
2721,โป่งนก,โป่งนก,339,36230
2722,บ้านค่าย,บ้านค่าย,326,36240
2723,หนองไผ่,หนองไผ่,326,36240
2724,โนนสำราญ,โนนสำราญ,326,36240
2725,วังตะเฆ่,วังตะเฆ่,340,36250
2726,หนองบัวระเหว,หนองบัวระเหว,340,36250
2727,ห้วยแย้,ห้วยแย้,340,36250
2728,โคกสะอาด,โคกสะอาด,340,36250
2729,โสกปลาดุก,โสกปลาดุก,340,36250
2730,บ้านเจียง,บ้านเจียง,341,36260
2731,วังทอง,วังทอง,341,36260
2732,เจาทอง,เจาทอง,341,36260
2733,แหลมทอง,แหลมทอง,341,36260
2734,กุดปลาดุก,กุดปลาดุก,342,37000
